bank_id,pm_family,course,unit,section,destination,destination_group,destination_slot,retrieval_stage_or_scope,mastery_goal_id,evidence_point_id,summative_version,blueprint_slot_id,question_family_id,variation_mode,task_architecture,dok,learning_target,i_can,practice_standard,item_type,answer_type,security_level,estimated_time_sec,figure_files,figure_source,graph_tool_type,source_basis,notes
U1-S1-PS1-Q14,AP/SCI,AP Calculus AB,1,1.1,Practice Set 1,Practice Set,Q14,current-section,U1-MG01,,,,U1-S1-P-NOTATION,conceptual_reword,,2,Relate average versus instantaneous change to the idea of a limit and read and interpret limit notation.,I can relate average versus instantaneous change to the idea of a limit and read and interpret limit notation.,Notation and Mathematical Communication,constructed-response,short response,instructional,90,,,,Framework + Unit 1 Assessment Plan + AP Topic style reference,
U1-S1-PS1-Q15,AP/SCI,AP Calculus AB,1,1.1,Practice Set 1,Practice Set,Q15,current-section,U1-MG01,,,,U1-S1-P-NOTATION,conceptual_reword,,2,Relate average versus instantaneous change to the idea of a limit and read and interpret limit notation.,I can relate average versus instantaneous change to the idea of a limit and read and interpret limit notation.,Calculator and Non-Calculator Reasoning,constructed-response,short response,instructional,90,,,,Framework + Unit 1 Assessment Plan + AP Topic style reference,
U1-S1-PS1-Q16,AP/SCI,AP Calculus AB,1,1.1,Practice Set 1,Practice Set,Q16,current-section,U1-MG01,,,,U1-S1-P-MISCON,reasoning_shift,,2,Relate average versus instantaneous change to the idea of a limit and read and interpret limit notation.,I can relate average versus instantaneous change to the idea of a limit and read and interpret limit notation.,Interpretation Across Representations,constructed-response,short response,instructional,90,,,,Framework + Unit 1 Assessment Plan + AP Topic style reference,
U1-S1-PS1-Q17,AP/SCI,AP Calculus AB,1,1.1,Practice Set 1,Practice Set,Q17,current-section,U1-MG01,,,,U1-S1-P-MISCON,reasoning_shift,,2,Relate average versus instantaneous change to the idea of a limit and read and interpret limit notation.,I can relate average versus instantaneous change to the idea of a limit and read and interpret limit notation.,Notation and Mathematical Communication,constructed-response,short response,instructional,90,,,,Framework + Unit 1 Assessment Plan + AP Topic style reference,
U1-S1-PS1-Q18,AP/SCI,AP Calculus AB,1,1.1,Practice Set 1,Practice Set,Q18,current-section,U1-MG01,,,,U1-S1-P-MISCON,reasoning_shift,,2,Relate average versus instantaneous change to the idea of a limit and read and interpret limit notation.,I can relate average versus instantaneous change to the idea of a limit and read and interpret limit notation.,Calculator and Non-Calculator Reasoning,constructed-response,short response,instructional,90,,,,Framework + Unit 1 Assessment Plan + AP Topic style reference,
U1-S2-PS1-Q01,AP/SCI,AP Calculus AB,1,1.2,Practice Set 1,Practice Set,Q01,current-section,U1-MG01,,,,U1-S2-P-ONESIDED,representation_shift,,2,"Determine one-sided and two-sided limits from graphs and tables, including when a limit does not exist.","I can determine one-sided and two-sided limits from graphs and tables, including when a limit does not exist.",Interpretation Across Representations,constructed-response,short response,instructional,90,,,,Framework + Unit 1 Assessment Plan + AP Topic style reference,
U1-S2-PS1-Q02,AP/SCI,AP Calculus AB,1,1.2,Practice Set 1,Practice Set,Q02,current-section,U1-MG01,,,,U1-S2-P-ONESIDED,representation_shift,,2,"Determine one-sided and two-sided limits from graphs and tables, including when a limit does not exist.","I can determine one-sided and two-sided limits from graphs and tables, including when a limit does not exist.",Calculator and Non-Calculator Reasoning,constructed-response,short response,instructional,90,,,,Framework + Unit 1 Assessment Plan + AP Topic style reference,
U1-S2-PS1-Q03,AP/SCI,AP Calculus AB,1,1.2,Practice Set 1,Practice Set,Q03,current-section,U1-MG01,,,,U1-S2-P-ONESIDED,representation_shift,,2,"Determine one-sided and two-sided limits from graphs and tables, including when a limit does not exist.","I can determine one-sided and two-sided limits from graphs and tables, including when a limit does not exist.",Analytical Strategy Selection,constructed-response,short response,instructional,90,,,,Framework + Unit 1 Assessment Plan + AP Topic style reference,
U1-S2-PS1-Q04,AP/SCI,AP Calculus AB,1,1.2,Practice Set 1,Practice Set,Q04,current-section,U1-MG01,,,,U1-S2-P-ONESIDED,representation_shift,,2,"Determine one-sided and two-sided limits from graphs and tables, including when a limit does not exist.","I can determine one-sided and two-sided limits from graphs and tables, including when a limit does not exist.",Notation and Mathematical Communication,constructed-response,short response,instructional,90,,,,Framework + Unit 1 Assessment Plan + AP Topic style reference,
U1-S2-PS1-Q05,AP/SCI,AP Calculus AB,1,1.2,Practice Set 1,Practice Set,Q05,current-section,U1-MG01,,,,U1-S2-P-ONESIDED,representation_shift,,2,"Determine one-sided and two-sided limits from graphs and tables, including when a limit does not exist.","I can determine one-sided and two-sided limits from graphs and tables, including when a limit does not exist.",Interpretation Across Representations,constructed-response,short response,instructional,90,,,,Framework + Unit 1 Assessment Plan + AP Topic style reference,
U1-S2-PS1-Q06,AP/SCI,AP Calculus AB,1,1.2,Practice Set 1,Practice Set,Q06,current-section,U1-MG01,,,,U1-S2-P-TABLE,representation_shift,,2,"Determine one-sided and two-sided limits from graphs and tables, including when a limit does not exist.","I can determine one-sided and two-sided limits from graphs and tables, including when a limit does not exist.",Calculator and Non-Calculator Reasoning,constructed-response,short response,instructional,90,,,,Framework + Unit 1 Assessment Plan + AP Topic style reference,
U1-S2-PS1-Q07,AP/SCI,AP Calculus AB,1,1.2,Practice Set 1,Practice Set,Q07,current-section,U1-MG01,,,,U1-S2-P-TABLE,representation_shift,,2,"Determine one-sided and two-sided limits from graphs and tables, including when a limit does not exist.","I can determine one-sided and two-sided limits from graphs and tables, including when a limit does not exist.",Analytical Strategy Selection,constructed-response,short response,instructional,90,,,,Framework + Unit 1 Assessment Plan + AP Topic style reference,
U1-S2-PS1-Q08,AP/SCI,AP Calculus AB,1,1.2,Practice Set 1,Practice Set,Q08,current-section,U1-MG01,,,,U1-S2-P-TABLE,representation_shift,,2,"Determine one-sided and two-sided limits from graphs and tables, including when a limit does not exist.","I can determine one-sided and two-sided limits from graphs and tables, including when a limit does not exist.",Notation and Mathematical Communication,constructed-response,short response,instructional,90,,,,Framework + Unit 1 Assessment Plan + AP Topic style reference,
U1-S2-PS1-Q09,AP/SCI,AP Calculus AB,1,1.2,Practice Set 1,Practice Set,Q09,current-section,U1-MG01,,,,U1-S2-P-TABLE,representation_shift,,2,"Determine one-sided and two-sided limits from graphs and tables, including when a limit does not exist.","I can determine one-sided and two-sided limits from graphs and tables, including when a limit does not exist.",Interpretation Across Representations,constructed-response,short response,instructional,90,,,,Framework + Unit 1 Assessment Plan + AP Topic style reference,
U1-S2-PS1-Q10,AP/SCI,AP Calculus AB,1,1.2,Practice Set 1,Practice Set,Q10,current-section,U1-MG01,,,,U1-S2-P-VALUE,mixed,,2,"Determine one-sided and two-sided limits from graphs and tables, including when a limit does not exist.","I can determine one-sided and two-sided limits from graphs and tables, including when a limit does not exist.",Calculator and Non-Calculator Reasoning,multiple-choice,selected response,instructional,75,,,,Framework + Unit 1 Assessment Plan + AP Topic style reference,
U1-S2-PS1-Q11,AP/SCI,AP Calculus AB,1,1.2,Practice Set 1,Practice Set,Q11,current-section,U1-MG01,,,,U1-S2-P-VALUE,mixed,,2,"Determine one-sided and two-sided limits from graphs and tables, including when a limit does not exist.","I can determine one-sided and two-sided limits from graphs and tables, including when a limit does not exist.",Analytical Strategy Selection,multiple-choice,selected response,instructional,75,,,,Framework + Unit 1 Assessment Plan + AP Topic style reference,
U1-S2-PS1-Q12,AP/SCI,AP Calculus AB,1,1.2,Practice Set 1,Practice Set,Q12,current-section,U1-MG01,,,,U1-S2-P-VALUE,mixed,,2,"Determine one-sided and two-sided limits from graphs and tables, including when a limit does not exist.","I can determine one-sided and two-sided limits from graphs and tables, including when a limit does not exist.",Notation and Mathematical Communication,multiple-choice,selected response,instructional,75,,,,Framework + Unit 1 Assessment Plan + AP Topic style reference,
U1-S2-PS1-Q13,AP/SCI,AP Calculus AB,1,1.2,Practice Set 1,Practice Set,Q13,current-section,U1-MG01,,,,U1-S2-P-VALUE,mixed,,2,"Determine one-sided and two-sided limits from graphs and tables, including when a limit does not exist.","I can determine one-sided and two-sided limits from graphs and tables, including when a limit does not exist.",Interpretation Across Representations,multiple-choice,selected response,instructional,75,,,,Framework + Unit 1 Assessment Plan + AP Topic style reference,
U1-S2-PS1-Q14,AP/SCI,AP Calculus AB,1,1.2,Practice Set 1,Practice Set,Q14,current-section,U1-MG01,,,,U1-S2-P-DIRECTION,conceptual_reword,,2,"Determine one-sided and two-sided limits from graphs and tables, including when a limit does not exist.","I can determine one-sided and two-sided limits from graphs and tables, including when a limit does not exist.",Calculator and Non-Calculator Reasoning,constructed-response,short response,instructional,90,,,,Framework + Unit 1 Assessment Plan + AP Topic style reference,
U1-S2-PS1-Q15,AP/SCI,AP Calculus AB,1,1.2,Practice Set 1,Practice Set,Q15,current-section,U1-MG01,,,,U1-S2-P-DIRECTION,conceptual_reword,,2,"Determine one-sided and two-sided limits from graphs and tables, including when a limit does not exist.","I can determine one-sided and two-sided limits from graphs and tables, including when a limit does not exist.",Analytical Strategy Selection,constructed-response,short response,instructional,90,,,,Framework + Unit 1 Assessment Plan + AP Topic style reference,
U1-S2-PS1-Q16,AP/SCI,AP Calculus AB,1,1.2,Practice Set 1,Practice Set,Q16,current-section,U1-MG01,,,,U1-S2-P-DIRECTION,conceptual_reword,,2,"Determine one-sided and two-sided limits from graphs and tables, including when a limit does not exist.","I can determine one-sided and two-sided limits from graphs and tables, including when a limit does not exist.",Notation and Mathematical Communication,constructed-response,short response,instructional,90,,,,Framework + Unit 1 Assessment Plan + AP Topic style reference,
U1-S2-PS1-Q17,AP/SCI,AP Calculus AB,1,1.2,Practice Set 1,Practice Set,Q17,current-section,U1-MG01,,,,U1-S2-P-ERROR,reasoning_shift,,2,"Determine one-sided and two-sided limits from graphs and tables, including when a limit does not exist.","I can determine one-sided and two-sided limits from graphs and tables, including when a limit does not exist.",Interpretation Across Representations,constructed-response,short response,instructional,90,,,,Framework + Unit 1 Assessment Plan + AP Topic style reference,
U1-S2-PS1-Q18,AP/SCI,AP Calculus AB,1,1.2,Practice Set 1,Practice Set,Q18,current-section,U1-MG01,,,,U1-S2-P-ERROR,reasoning_shift,,2,"Determine one-sided and two-sided limits from graphs and tables, including when a limit does not exist.","I can determine one-sided and two-sided limits from graphs and tables, including when a limit does not exist.",Calculator and Non-Calculator Reasoning,constructed-response,short response,instructional,90,,,,Framework + Unit 1 Assessment Plan + AP Topic style reference,
U1-S3-PS1-Q01,AP/SCI,AP Calculus AB,1,1.3,Practice Set 1,Practice Set,Q01,current-section,U1-MG02,,,,U1-S3-P-SUB,routine_procedural_numeric,,2,"Evaluate limits algebraically using direct substitution, limit laws, factoring, conjugates, and appropriate trigonometric or squeeze reasoning.","I can evaluate limits algebraically using direct substitution, limit laws, factoring, conjugates, and appropriate trigonometric or squeeze reasoning.",Justification and Theorem Conditions,constructed-response,short response,instructional,90,,,,Framework + Unit 1 Assessment Plan + AP Topic style reference,
U1-S3-PS1-Q02,AP/SCI,AP Calculus AB,1,1.3,Practice Set 1,Practice Set,Q02,current-section,U1-MG02,,,,U1-S3-P-SUB,routine_procedural_numeric,,2,"Evaluate limits algebraically using direct substitution, limit laws, factoring, conjugates, and appropriate trigonometric or squeeze reasoning.","I can evaluate limits algebraically using direct substitution, limit laws, factoring, conjugates, and appropriate trigonometric or squeeze reasoning.",Analytical Strategy Selection,constructed-response,short response,instructional,90,,,,Framework + Unit 1 Assessment Plan + AP Topic style reference,
U1-S3-PS1-Q03,AP/SCI,AP Calculus AB,1,1.3,Practice Set 1,Practice Set,Q03,current-section,U1-MG02,,,,U1-S3-P-SUB,routine_procedural_numeric,,2,"Evaluate limits algebraically using direct substitution, limit laws, factoring, conjugates, and appropriate trigonometric or squeeze reasoning.","I can evaluate limits algebraically using direct substitution, limit laws, factoring, conjugates, and appropriate trigonometric or squeeze reasoning.",Notation and Mathematical Communication,constructed-response,short response,instructional,90,,,,Framework + Unit 1 Assessment Plan + AP Topic style reference,
