bank_id,course_family,unit,section,destination,destination_group,destination_slot,spiral_role,dok,learning_target,i_can,framework_alignment,item_type,answer_type,figure_files,source_basis,notes
U7-S1-PS2-C01,MATH,7,7.1,practice_set_2,practice,ps2_c01,current,2,Translate verbal rate relationships into differential equations and verify whether proposed functions satisfy a differential equation.,I can model verbal growth or change statements with differential equations and verify proposed solutions by checking the derivative relationship.,"AP Topics 7.1, 7.2",solution_verification_polynomial,constructed_response,,"Unit 7 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",
U7-S1-PS2-C02,MATH,7,7.1,practice_set_2,practice,ps2_c02,current,2,Translate verbal rate relationships into differential equations and verify whether proposed functions satisfy a differential equation.,I can model verbal growth or change statements with differential equations and verify proposed solutions by checking the derivative relationship.,"AP Topics 7.1, 7.2",context_rate_model,expression,,"Unit 7 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",
U7-S1-PS2-C03,MATH,7,7.1,practice_set_2,practice,ps2_c03,current,1,Translate verbal rate relationships into differential equations and verify whether proposed functions satisfy a differential equation.,I can model verbal growth or change statements with differential equations and verify proposed solutions by checking the derivative relationship.,"AP Topics 7.1, 7.2",de_recognition,text,,"Unit 7 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",
U7-S1-PS2-C04,MATH,7,7.1,practice_set_2,practice,ps2_c04,current,3,Translate verbal rate relationships into differential equations and verify whether proposed functions satisfy a differential equation.,I can model verbal growth or change statements with differential equations and verify proposed solutions by checking the derivative relationship.,"AP Topics 7.1, 7.2",model_choice_critique,constructed_response,,"Unit 7 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",
U7-S1-PS2-C05,MATH,7,7.1,practice_set_2,practice,ps2_c05,current,1,Translate verbal rate relationships into differential equations and verify whether proposed functions satisfy a differential equation.,I can model verbal growth or change statements with differential equations and verify proposed solutions by checking the derivative relationship.,"AP Topics 7.1, 7.2",verbal_to_de,expression,,"Unit 7 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",
U7-S1-PS2-L01,MATH,7,7.1,practice_set_2,practice,ps2_l01,last,2,"Use $u$-substitution as chain-rule reversal and select among substitution, algebraic rewriting, long division, or completing the square when appropriate.",I can retrieve and apply the most recent prerequisite learning.,"AP Topics 7.1, 7.2",integration_rewrite_retrieval,expression,,"Unit 7 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",
U7-S1-PS2-L02,MATH,7,7.1,practice_set_2,practice,ps2_l02,last,2,"Use $u$-substitution as chain-rule reversal and select among substitution, algebraic rewriting, long division, or completing the square when appropriate.",I can retrieve and apply the most recent prerequisite learning.,"AP Topics 7.1, 7.2",ftc_retrieval,numeric,,"Unit 7 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",
U7-S1-PS2-L03,MATH,7,7.1,practice_set_2,practice,ps2_l03,last,1,"Use $u$-substitution as chain-rule reversal and select among substitution, algebraic rewriting, long division, or completing the square when appropriate.",I can retrieve and apply the most recent prerequisite learning.,"AP Topics 7.1, 7.2",accumulation_retrieval,numeric,,"Unit 7 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",
U7-S1-PS2-L04,MATH,7,7.1,practice_set_2,practice,ps2_l04,last,2,"Use $u$-substitution as chain-rule reversal and select among substitution, algebraic rewriting, long division, or completing the square when appropriate.",I can retrieve and apply the most recent prerequisite learning.,"AP Topics 7.1, 7.2",integration_strategy_retrieval,text,,"Unit 7 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",
U7-S1-PS2-L05,MATH,7,7.1,practice_set_2,practice,ps2_l05,last,2,"Use $u$-substitution as chain-rule reversal and select among substitution, algebraic rewriting, long division, or completing the square when appropriate.",I can retrieve and apply the most recent prerequisite learning.,"AP Topics 7.1, 7.2",u_substitution_retrieval,expression,,"Unit 7 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",
U7-S1-PS2-M01,MATH,7,7.1,practice_set_2,practice,ps2_m01,mastery,1,Derivative and antiderivative relationships; algebraic manipulation; function notation; graph interpretation and units.,"I can retrieve durable derivative, antiderivative, algebra, notation, graph, and units learning.","AP Topics 7.1, 7.2",antiderivative_retrieval,expression,,"Unit 7 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",
U7-S1-PS2-M02,MATH,7,7.1,practice_set_2,practice,ps2_m02,mastery,2,Derivative and antiderivative relationships; algebraic manipulation; function notation; graph interpretation and units.,"I can retrieve durable derivative, antiderivative, algebra, notation, graph, and units learning.","AP Topics 7.1, 7.2",definite_integral_retrieval,numeric,,"Unit 7 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",
U7-S1-PS2-M03,MATH,7,7.1,practice_set_2,practice,ps2_m03,mastery,1,Derivative and antiderivative relationships; algebraic manipulation; function notation; graph interpretation and units.,"I can retrieve durable derivative, antiderivative, algebra, notation, graph, and units learning.","AP Topics 7.1, 7.2",units_retrieval,text,,"Unit 7 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",
U7-S1-PS2-M04,MATH,7,7.1,practice_set_2,practice,ps2_m04,mastery,1,Derivative and antiderivative relationships; algebraic manipulation; function notation; graph interpretation and units.,"I can retrieve durable derivative, antiderivative, algebra, notation, graph, and units learning.","AP Topics 7.1, 7.2",algebra_retrieval,expression,,"Unit 7 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",
U7-S1-PS2-M05,MATH,7,7.1,practice_set_2,practice,ps2_m05,mastery,1,Derivative and antiderivative relationships; algebraic manipulation; function notation; graph interpretation and units.,"I can retrieve durable derivative, antiderivative, algebra, notation, graph, and units learning.","AP Topics 7.1, 7.2",function_notation_retrieval,numeric,,"Unit 7 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",
U7-S1-PS2-M06,MATH,7,7.1,practice_set_2,practice,ps2_m06,mastery,1,Derivative and antiderivative relationships; algebraic manipulation; function notation; graph interpretation and units.,"I can retrieve durable derivative, antiderivative, algebra, notation, graph, and units learning.","AP Topics 7.1, 7.2",graph_sign_retrieval,text,,"Unit 7 Assessment Plan + AP Calculus AB Course Framework; supplied AP Topic scoring guides consulted for authentic representations and rigor only, with no published question wording copied.",
